name,nickname,wins_x,losses_x,draws_x,height_x,weight_x,reach_x,stance_x,dOB_x,sig_strikes_landed_per_min_x,sig_striking_accuracy_%_x,sig_strike_absorbed_per_min_x,sig_strike_defense(%_of_sig_strikes_not_landed_by_opponent)_x,takedown_average(average_takedown_landed_per_fifteen_min)_x,takedown_accuracy_%_x,takedown_defense(%_of_opponent_takedown_not_landed)_x,sub_average(average_subs_attempted_per_15_mins)_x,wins_y,losses_y,draws_y,height_y,reach_y,age,nation,sig_str_accuracy,sig_str_totals,takedown_accuracy,takedown_totals,sig_str_per_minute,takedown_avg_per_fifteen,sig_str_defense,knockdown_avg,sig_str_absorbed_per_min,submission_avg_per_fifteen,takedown_defense,avg_fight_time,_merge,wins,losses,draws,height,weight_y,reach,stance_y,dOB_y,sig_strikes_landed_per_min_y,sig_striking_accuracy_%_y,sig_strike_absorbed_per_min_y,sig_strike_defense(%_of_sig_strikes_not_landed_by_opponent)_y,takedown_average(average_takedown_landed_per_fifteen_min)_y,takedown_accuracy_%_y,takedown_defense(%_of_opponent_takedown_not_landed)_y,sub_average(average_subs_attempted_per_15_mins)_y
Lee Higgins,-,2.0,1.0,0,--,155 lbs.,--,,14-Jul-80,1.02,26%,3.68,40%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,2,1,0,--,155 lbs.,--,,14-Jul-80,1.02,26%,3.68,40%,0.0,0%,0%,0.0
Lee Kwan Bum,-,0.0,1.0,0,"6' 2""",286 lbs.,--,Orthodox,--,0.71,14%,0.0,100%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,0,1,0,"6' 2""",286 lbs.,--,Orthodox,--,0.71,14%,0.0,100%,0.0,0%,0%,0.0
Lee Murray,Lightning,8.0,2.0,1 (1 NC),"6' 3""",185 lbs.,--,Orthodox,12-Sep-77,0.36,15%,3.28,32%,0.9,100%,42%,1.8,,,,,,,,,,,,,,,,,,,,left_only,8,2,1 (1 NC),"6' 3""",185 lbs.,--,Orthodox,12-Sep-77,0.36,15%,3.28,32%,0.9,100%,42%,1.8
Leigh Remedios,Bulldog,18.0,10.0,2,"5' 7""",155 lbs.,--,Orthodox,13-Jan-76,0.75,41%,1.36,68%,0.0,0%,33%,0.0,,,,,,,,,,,,,,,,,,,,left_only,18,10,2,"5' 7""",155 lbs.,--,Orthodox,13-Jan-76,0.75,41%,1.36,68%,0.0,0%,33%,0.0
Leiticia Pestova,-,0.0,2.0,0,"5' 6""",135 lbs.,--,Orthodox,15-Jan-84,0.0,0%,24.62,44%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,0,2,0,"5' 6""",135 lbs.,--,Orthodox,15-Jan-84,0.0,0%,24.62,44%,0.0,0%,0%,0.0
Lemont Davis,-,2.0,6.0,0,"5' 8""",170 lbs.,--,Orthodox,--,0.87,54%,1.27,55%,1.0,50%,0%,1.0,,,,,,,,,,,,,,,,,,,,left_only,2,6,0,"5' 8""",170 lbs.,--,Orthodox,--,0.87,54%,1.27,55%,1.0,50%,0%,1.0
Len Bentley,-,10.0,6.0,0,"5' 9""",155 lbs.,--,,30-Nov-82,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,10,6,0,"5' 9""",155 lbs.,--,,30-Nov-82,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Leo Sylvest,Lethal,10.0,16.0,0,"5' 11""",205 lbs.,--,Orthodox,3-Sep-73,0.0,0%,6.58,27%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,10,16,0,"5' 11""",205 lbs.,--,Orthodox,3-Sep-73,0.0,0%,6.58,27%,0.0,0%,0%,0.0
Leon Aliu,The Albanian Lion,10.0,2.0,0,"6' 0""",185 lbs.,"74""",Orthodox,14-Jul-89,6.32,50%,10.11,38%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,10,2,0,"6' 0""",185 lbs.,"74""",Orthodox,14-Jul-89,6.32,50%,10.11,38%,0.0,0%,0%,0.0
Leon Shahbazyan,-,7.0,2.0,0,"6' 4""",170 lbs.,"74""",Orthodox,18-Nov-95,6.33,52%,8.18,32%,1.46,50%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,7,2,0,"6' 4""",170 lbs.,"74""",Orthodox,18-Nov-95,6.33,52%,8.18,32%,1.46,50%,0%,0.0
Leonardo Damiani,Puppy,10.0,3.0,1,"5' 10""",170 lbs.,"69""",Orthodox,30-Aug-90,1.67,23%,4.17,37%,0.0,0%,50%,0.0,,,,,,,,,,,,,,,,,,,,left_only,10,3,1,"5' 10""",170 lbs.,"69""",Orthodox,30-Aug-90,1.67,23%,4.17,37%,0.0,0%,50%,0.0
Leonardo Guimaraes,Leleco,11.0,5.0,0 (1 NC),"6' 0""",185 lbs.,--,Orthodox,15-Apr-82,2.35,56%,2.99,44%,0.0,0%,52%,1.0,,,,,,,,,,,,,,,,,,,,left_only,11,5,0 (1 NC),"6' 0""",185 lbs.,--,Orthodox,15-Apr-82,2.35,56%,2.99,44%,0.0,0%,52%,1.0
Leonardo Mafra,Macarrao,13.0,4.0,0,"5' 10""",155 lbs.,"70""",Orthodox,25-Apr-89,4.55,48%,4.38,43%,2.12,83%,69%,0.4,,,,,,,,,,,,,,,,,,,,left_only,13,4,0,"5' 10""",155 lbs.,"70""",Orthodox,25-Apr-89,4.55,48%,4.38,43%,2.12,83%,69%,0.4
Leonardo Morales,Chimy,6.0,2.0,0,"5' 8""",135 lbs.,--,Southpaw,22-Dec-92,2.05,47%,2.05,58%,0.0,0%,62%,0.0,,,,,,,,,,,,,,,,,,,,left_only,6,2,0,"5' 8""",135 lbs.,--,Southpaw,22-Dec-92,2.05,47%,2.05,58%,0.0,0%,62%,0.0
Leonardo Santos,-,18.0,7.0,1,"6' 0""",155 lbs.,"75""",Orthodox,5-Feb-80,2.82,46%,3.4,54%,0.88,25%,86%,0.2,,,,,,,,,,,,,,,,,,,,left_only,18,7,1,"6' 0""",155 lbs.,"75""",Orthodox,5-Feb-80,2.82,46%,3.4,54%,0.88,25%,86%,0.2
Leonardo Silva de Oliveira,Cabecao,12.0,4.0,0,"6' 2""",185 lbs.,--,Orthodox,23-Apr-92,1.07,40%,0.54,50%,24.11,50%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,12,4,0,"6' 2""",185 lbs.,--,Orthodox,23-Apr-92,1.07,40%,0.54,50%,24.11,50%,0%,0.0
Lerone Murphy,The Miracle,13.0,0.0,1,"5' 9""",145 lbs.,"73""",Orthodox,22-Jul-91,3.65,50%,2.4,56%,1.29,46%,46%,0.9,,,,,,,,,,,,,,,,,,,,left_only,13,0,1,"5' 9""",145 lbs.,"73""",Orthodox,22-Jul-91,3.65,50%,2.4,56%,1.29,46%,46%,0.9
Levi Alford,-,1.0,7.0,0,--,--,--,,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,1,7,0,--,--,--,,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Levi Avera,-,18.0,15.0,0,"6' 1""",170 lbs.,--,,17-May-82,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,18,15,0,"6' 1""",170 lbs.,--,,17-May-82,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Liam McGeary,-,12.0,2.0,0,"6' 6""",205 lbs.,--,,4-Oct-82,1.28,48%,1.92,50%,0.51,100%,0%,2.5,,,,,,,,,,,,,,,,,,,,left_only,12,2,0,"6' 6""",205 lbs.,--,,4-Oct-82,1.28,48%,1.92,50%,0.51,100%,0%,2.5
Liang Na,The Dragon Girl,19.0,7.0,0,"5' 5""",125 lbs.,"67""",Orthodox,27-Jul-96,1.93,40%,4.48,27%,5.1,60%,0%,0.8,,,,,,,,,,,,,,,,,,,,left_only,19,7,0,"5' 5""",125 lbs.,"67""",Orthodox,27-Jul-96,1.93,40%,4.48,27%,5.1,60%,0%,0.8
Liliya Shakirova,-,8.0,2.0,0,"5' 4""",125 lbs.,"65""",Orthodox,24-Oct-91,2.7,30%,2.58,74%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,8,2,0,"5' 4""",125 lbs.,"65""",Orthodox,24-Oct-91,2.7,30%,2.58,74%,0.0,0%,0%,0.0
Lina Kvokov,-,0.0,3.0,0,"5' 9""",135 lbs.,--,Orthodox,--,2.31,30%,12.12,19%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,0,3,0,"5' 9""",135 lbs.,--,Orthodox,--,2.31,30%,12.12,19%,0.0,0%,0%,0.0
Linton Vassell,The Swarm,18.0,5.0,0 (1 NC),"6' 4""",205 lbs.,--,,3-Jun-83,3.39,37%,2.13,54%,2.46,50%,50%,0.0,,,,,,,,,,,,,,,,,,,,left_only,18,5,0 (1 NC),"6' 4""",205 lbs.,--,,3-Jun-83,3.39,37%,2.13,54%,2.46,50%,50%,0.0
Lionel Lanham,-,5.0,1.0,0,--,205 lbs.,--,,31-Aug-80,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,5,1,0,--,205 lbs.,--,,31-Aug-80,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Lisa Ellis,-,15.0,11.0,0,"5' 4""",115 lbs.,--,,15-Nov-82,1.68,48%,2.32,57%,4.19,63%,50%,0.6,,,,,,,,,,,,,,,,,,,,left_only,15,11,0,"5' 4""",115 lbs.,--,,15-Nov-82,1.68,48%,2.32,57%,4.19,63%,50%,0.6
Lissette Neri,-,6.0,4.0,0,"5' 2""",145 lbs.,--,,5-Aug-87,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,6,4,0,"5' 2""",145 lbs.,--,,5-Aug-87,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Liudvik Sholinian,Palmeyros,9.0,4.0,1,"5' 10""",135 lbs.,"71""",Orthodox,20-Jan-90,2.5,30%,5.67,55%,0.0,0%,66%,0.0,,,,,,,,,,,,,,,,,,,,left_only,9,4,1,"5' 10""",135 lbs.,"71""",Orthodox,20-Jan-90,2.5,30%,5.67,55%,0.0,0%,66%,0.0
Lloyd Van Dams,-,0.0,1.0,0,"6' 1""",240 lbs.,--,Southpaw,5-Mar-72,0.0,0%,3.01,15%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,0,1,0,"6' 1""",240 lbs.,--,Southpaw,5-Mar-72,0.0,0%,3.01,15%,0.0,0%,0%,0.0
Lodune Sincaid,-,15.0,9.0,0,"5' 9""",185 lbs.,--,Orthodox,7-May-73,2.72,42%,6.17,57%,0.0,0%,75%,0.0,,,,,,,,,,,,,,,,,,,,left_only,15,9,0,"5' 9""",185 lbs.,--,Orthodox,7-May-73,2.72,42%,6.17,57%,0.0,0%,75%,0.0
Logan Clark,-,18.0,6.0,0,"6' 2""",185 lbs.,--,Orthodox,16-Feb-85,2.2,54%,1.49,53%,0.31,100%,30%,2.1,,,,,,,,,,,,,,,,,,,,left_only,18,6,0,"6' 2""",185 lbs.,--,Orthodox,16-Feb-85,2.2,54%,1.49,53%,0.31,100%,30%,2.1
Logan Nail,-,1.0,1.0,0,--,185 lbs.,--,,20-Jun-89,1.93,51%,2.27,39%,0.0,0%,37%,0.0,,,,,,,,,,,,,,,,,,,,left_only,1,1,0,--,185 lbs.,--,,20-Jun-89,1.93,51%,2.27,39%,0.0,0%,37%,0.0
Logan Urban,Hulk,5.0,1.0,0 (1 NC),"6' 0""",170 lbs.,"72""",Orthodox,22-Apr-94,2.55,66%,16.6,27%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,5,1,0 (1 NC),"6' 0""",170 lbs.,"72""",Orthodox,22-Apr-94,2.55,66%,16.6,27%,0.0,0%,0%,0.0
Lolohea Mahe,-,10.0,4.0,1,--,--,--,,--,1.71,29%,6.92,40%,2.44,40%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,10,4,1,--,--,--,,--,1.71,29%,6.92,40%,2.44,40%,0%,0.0
Loma Lookboonmee,-,8.0,3.0,0,"5' 1""",115 lbs.,"61""",Orthodox,18-Jan-96,4.14,58%,2.58,52%,2.04,50%,74%,0.2,,,,,,,,,,,,,,,,,,,,left_only,8,3,0,"5' 1""",115 lbs.,"61""",Orthodox,18-Jan-96,4.14,58%,2.58,52%,2.04,50%,74%,0.2
Loopy Godinez,-,12.0,3.0,0,"5' 2""",115 lbs.,"61""",Orthodox,6-Sep-93,4.31,49%,3.76,62%,3.39,46%,86%,1.1,,,,,,,,,,,,,,,,,,,,left_only,12,3,0,"5' 2""",115 lbs.,"61""",Orthodox,6-Sep-93,4.31,49%,3.76,62%,3.39,46%,86%,1.1
Lorenzo Hood,Dream Killer,14.0,5.0,0 (1 NC),"6' 3""",265 lbs.,"80""",Southpaw,2-Mar-89,2.64,61%,4.66,11%,0.0,0%,100%,0.0,,,,,,,,,,,,,,,,,,,,left_only,14,5,0 (1 NC),"6' 3""",265 lbs.,"80""",Southpaw,2-Mar-89,2.64,61%,4.66,11%,0.0,0%,100%,0.0
Louis Cosce,-,7.0,2.0,0,"5' 9""",170 lbs.,"71""",Orthodox,27-Aug-95,4.31,45%,5.35,47%,1.04,20%,50%,0.5,,,,,,,,,,,,,,,,,,,,left_only,7,2,0,"5' 9""",170 lbs.,"71""",Orthodox,27-Aug-95,4.31,45%,5.35,47%,1.04,20%,50%,0.5
Louis Jauregui,-,4.0,2.0,0,"5' 7""",170 lbs.,--,,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,4,2,0,"5' 7""",170 lbs.,--,,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Louis Taylor,Handgunz,13.0,4.0,0,"5' 11""",185 lbs.,--,Orthodox,12-May-79,2.06,32%,1.24,68%,2.48,28%,100%,0.0,,,,,,,,,,,,,,,,,,,,left_only,13,4,0,"5' 11""",185 lbs.,--,Orthodox,12-May-79,2.06,32%,1.24,68%,2.48,28%,100%,0.0
Lowell Anderson,-,0.0,1.0,0,"5' 6""",160 lbs.,--,Orthodox,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,0,1,0,"5' 6""",160 lbs.,--,Orthodox,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Lu Kai,The Last Gladiator,8.0,5.0,0 (1 NC),"5' 9""",145 lbs.,"69""",Orthodox,1-Mar-94,3.76,43%,5.51,55%,2.62,50%,100%,2.6,,,,,,,,,,,,,,,,,,,,left_only,8,5,0 (1 NC),"5' 9""",145 lbs.,"69""",Orthodox,1-Mar-94,3.76,43%,5.51,55%,2.62,50%,100%,2.6
Lu Zhengyong,-,12.0,7.0,0,--,125 lbs.,--,,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,12,7,0,--,125 lbs.,--,,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Luan Lacerda,-,12.0,3.0,0,"5' 7""",135 lbs.,"71""",Orthodox,7-Jan-93,4.52,44%,7.07,47%,1.26,25%,75%,0.6,,,,,,,,,,,,,,,,,,,,left_only,12,3,0,"5' 7""",135 lbs.,"71""",Orthodox,7-Jan-93,4.52,44%,7.07,47%,1.26,25%,75%,0.6
Luana Pinheiro,-,11.0,2.0,0,"5' 2""",115 lbs.,"62""",Orthodox,18-Nov-92,3.89,41%,4.38,62%,2.36,40%,66%,0.3,,,,,,,,,,,,,,,,,,,,left_only,11,2,0,"5' 2""",115 lbs.,"62""",Orthodox,18-Nov-92,3.89,41%,4.38,62%,2.36,40%,66%,0.3
Luana Santos,-,7.0,1.0,0,"5' 6""",135 lbs.,"67""",Orthodox,16-Apr-00,6.21,55%,3.64,64%,1.61,50%,66%,0.0,,,,,,,,,,,,,,,,,,,,left_only,7,1,0,"5' 6""",135 lbs.,"67""",Orthodox,16-Apr-00,6.21,55%,3.64,64%,1.61,50%,66%,0.0
Luc Bondole,-,5.0,2.0,2,"6' 2""",205 lbs.,--,,--,3.35,51%,2.04,62%,0.0,0%,0%,1.8,,,,,,,,,,,,,,,,,,,,left_only,5,2,2,"6' 2""",205 lbs.,--,,--,3.35,51%,2.04,62%,0.0,0%,0%,1.8
Lucas Almeida,-,14.0,3.0,0,"5' 11""",145 lbs.,"71""",Orthodox,31-Jan-91,5.05,47%,5.32,45%,0.0,0%,40%,0.0,,,,,,,,,,,,,,,,,,,,left_only,14,3,0,"5' 11""",145 lbs.,"71""",Orthodox,31-Jan-91,5.05,47%,5.32,45%,0.0,0%,40%,0.0
Lucas Fernando,-,9.0,2.0,0,"6' 3""",185 lbs.,"80""",,10-Jan-97,1.87,51%,4.73,38%,3.0,30%,0%,1.0,,,,,,,,,,,,,,,,,,,,left_only,9,2,0,"6' 3""",185 lbs.,"80""",,10-Jan-97,1.87,51%,4.73,38%,3.0,30%,0%,1.0
Lucas Gamaza,-,8.0,4.0,0,--,170 lbs.,--,,--,7.57,31%,6.99,45%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,8,4,0,--,170 lbs.,--,,--,7.57,31%,6.99,45%,0.0,0%,0%,0.0
Lucas Lopes,-,29.0,19.0,0,"6' 2""",185 lbs.,--,,5-Oct-79,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,29,19,0,"6' 2""",185 lbs.,--,,5-Oct-79,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Lucas Rocha,Fenomeno,17.0,1.0,0,"5' 3""",135 lbs.,"64""",Orthodox,12-Aug-00,1.51,53%,4.15,33%,0.0,0%,66%,0.0,,,,,,,,,,,,,,,,,,,,left_only,17,1,0,"5' 3""",135 lbs.,"64""",Orthodox,12-Aug-00,1.51,53%,4.15,33%,0.0,0%,66%,0.0
Lucas Stark,-,1.0,5.0,0,--,155 lbs.,--,,--,1.6,25%,3.2,66%,12.0,100%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,1,5,0,--,155 lbs.,--,,--,1.6,25%,3.2,66%,12.0,100%,0%,0.0
Lucasz Sudolski,-,8.0,1.0,0,"6' 4""",205 lbs.,"75""",Orthodox,15-Jun-93,5.7,67%,4.89,28%,0.0,0%,100%,0.0,,,,,,,,,,,,,,,,,,,,left_only,8,1,0,"6' 4""",205 lbs.,"75""",Orthodox,15-Jun-93,5.7,67%,4.89,28%,0.0,0%,100%,0.0
Luciano Azevedo,-,17.0,9.0,1,"6' 3""",161 lbs.,--,Orthodox,25-Jun-81,0.76,45%,1.97,27%,2.28,11%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,17,9,1,"6' 3""",161 lbs.,--,Orthodox,25-Jun-81,0.76,45%,1.97,27%,2.28,11%,0%,0.0
Luciano Pereira,El Torito,13.0,1.0,0,--,125 lbs.,--,Orthodox,9-Jan-01,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,13,1,0,--,125 lbs.,--,Orthodox,9-Jan-01,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Lucie Pudilova,-,14.0,9.0,0,"5' 8""",135 lbs.,"67""",Orthodox,13-Jun-94,3.68,37%,3.83,51%,0.55,27%,66%,0.7,,,,,,,,,,,,,,,,,,,,left_only,14,9,0,"5' 8""",135 lbs.,"67""",Orthodox,13-Jun-94,3.68,37%,3.83,51%,0.55,27%,66%,0.7
Lucio Linhares,-,19.0,8.0,0,"6' 2""",185 lbs.,--,Orthodox,8-Dec-73,0.99,22%,3.47,34%,1.86,50%,50%,1.9,,,,,,,,,,,,,,,,,,,,left_only,19,8,0,"6' 2""",185 lbs.,--,Orthodox,8-Dec-73,0.99,22%,3.47,34%,1.86,50%,50%,1.9
Lucrezia Ria,-,8.0,2.0,0,"5' 6""",125 lbs.,--,Orthodox,24-Jun-92,4.07,46%,4.4,45%,1.0,33%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,8,2,0,"5' 6""",125 lbs.,--,Orthodox,24-Jun-92,4.07,46%,4.4,45%,1.0,33%,0%,0.0
Luigi Fioravanti,-,26.0,15.0,0,"5' 8""",170 lbs.,"70""",Orthodox,22-Jan-81,2.23,42%,2.21,69%,3.76,63%,67%,0.9,,,,,,,,,,,,,,,,,,,,left_only,26,15,0,"5' 8""",170 lbs.,"70""",Orthodox,22-Jan-81,2.23,42%,2.21,69%,3.76,63%,67%,0.9
Luis Mendoza,-,0.0,1.0,0,--,155 lbs.,--,,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,0,1,0,--,155 lbs.,--,,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Luis Pajuelo,Corazon de Leon,8.0,1.0,0,"5' 10""",145 lbs.,"69""",Orthodox,18-Dec-94,9.15,61%,5.11,62%,0.0,0%,66%,0.0,,,,,,,,,,,,,,,,,,,,left_only,8,1,0,"5' 10""",145 lbs.,"69""",Orthodox,18-Dec-94,9.15,61%,5.11,62%,0.0,0%,66%,0.0
Luis Rodriguez,Lazy Boy,11.0,2.0,0,"5' 6""",125 lbs.,"65""",Orthodox,7-May-99,1.27,37%,3.2,54%,2.0,50%,100%,2.0,,,,,,,,,,,,,,,,,,,,left_only,11,2,0,"5' 6""",125 lbs.,"65""",Orthodox,7-May-99,1.27,37%,3.2,54%,2.0,50%,100%,2.0
Luis Saldana,-,16.0,7.0,1,"5' 11""",145 lbs.,"73""",Orthodox,27-Jan-91,5.16,50%,3.65,60%,0.64,17%,44%,0.2,,,,,,,,,,,,,,,,,,,,left_only,16,7,1,"5' 11""",145 lbs.,"73""",Orthodox,27-Jan-91,5.16,50%,3.65,60%,0.64,17%,44%,0.2
Luis Santos,-,63.0,10.0,1 (1 NC),"6' 1""",170 lbs.,--,Southpaw,--,4.4,57%,4.0,64%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,63,10,1 (1 NC),"6' 1""",170 lbs.,--,Southpaw,--,4.4,57%,4.0,64%,0.0,0%,0%,0.0
Luiz Azeredo,-,15.0,10.0,0,"5' 9""",154 lbs.,--,Orthodox,10-Jun-76,2.16,39%,2.76,57%,1.07,50%,45%,0.3,,,,,,,,,,,,,,,,,,,,left_only,15,10,0,"5' 9""",154 lbs.,--,Orthodox,10-Jun-76,2.16,39%,2.76,57%,1.07,50%,45%,0.3
Luiz Cane,Banha,17.0,7.0,0 (1 NC),"6' 2""",185 lbs.,"77""",Southpaw,24-Apr-81,4.79,41%,5.0,60%,0.56,28%,100%,0.3,,,,,,,,,,,,,,,,,,,,left_only,17,7,0 (1 NC),"6' 2""",185 lbs.,"77""",Southpaw,24-Apr-81,4.79,41%,5.0,60%,0.56,28%,100%,0.3
Luiz Firmino,Buscape,19.0,8.0,0,"5' 6""",154 lbs.,--,Orthodox,18-Mar-82,1.23,50%,1.22,51%,3.86,45%,20%,0.9,,,,,,,,,,,,,,,,,,,,left_only,19,8,0,"5' 6""",154 lbs.,--,Orthodox,18-Mar-82,1.23,50%,1.22,51%,3.86,45%,20%,0.9
Lukasz Les,-,8.0,3.0,0,--,170 lbs.,--,,5-Nov-81,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,8,3,0,--,170 lbs.,--,,5-Nov-81,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Lukasz Sajewski,Wookie,13.0,3.0,0,"5' 8""",155 lbs.,"71""",Orthodox,27-Nov-90,2.06,35%,3.88,57%,1.01,25%,66%,0.0,,,,,,,,,,,,,,,,,,,,left_only,13,3,0,"5' 8""",155 lbs.,"71""",Orthodox,27-Nov-90,2.06,35%,3.88,57%,1.01,25%,66%,0.0
Luke Cummo,-,6.0,6.0,0,"6' 0""",170 lbs.,"74""",Orthodox,27-Apr-80,1.74,43%,1.5,59%,0.89,55%,42%,1.4,,,,,,,,,,,,,,,,,,,,left_only,6,6,0,"6' 0""",170 lbs.,"74""",Orthodox,27-Apr-80,1.74,43%,1.5,59%,0.89,55%,42%,1.4
Luke Flores,-,9.0,2.0,0,"6' 0""",155 lbs.,"73""",Southpaw,17-Mar-88,1.56,44%,1.88,60%,0.0,0%,40%,1.2,,,,,,,,,,,,,,,,,,,,left_only,9,2,0,"6' 0""",155 lbs.,"73""",Southpaw,17-Mar-88,1.56,44%,1.88,60%,0.0,0%,40%,1.2
Luke Hartwig,-,0.0,1.0,0,--,--,--,,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,0,1,0,--,--,--,,--,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Luke Rockhold,-,16.0,6.0,0,"6' 3""",185 lbs.,"77""",Southpaw,17-Oct-84,4.1,49%,2.68,53%,0.7,29%,65%,1.0,,,,,,,,,,,,,,,,,,,,left_only,16,6,0,"6' 3""",185 lbs.,"77""",Southpaw,17-Oct-84,4.1,49%,2.68,53%,0.7,29%,65%,1.0
Luke Stewart,-,6.0,3.0,0,"5' 11""",170 lbs.,--,Orthodox,--,3.75,56%,2.34,53%,3.75,33%,50%,1.9,,,,,,,,,,,,,,,,,,,,left_only,6,3,0,"5' 11""",170 lbs.,--,Orthodox,--,3.75,56%,2.34,53%,3.75,33%,50%,1.9
Luke Zachrich,-,14.0,4.0,0,"6' 2""",185 lbs.,"74""",Orthodox,19-Dec-81,4.56,32%,4.46,62%,0.74,33%,80%,0.0,,,,,,,,,,,,,,,,,,,,left_only,14,4,0,"6' 2""",185 lbs.,"74""",Orthodox,19-Dec-81,4.56,32%,4.46,62%,0.74,33%,80%,0.0
Lumumba Sayers,-,6.0,5.0,0,"6' 0""",185 lbs.,--,,30-Jun-78,2.54,41%,2.37,48%,7.63,75%,0%,2.5,,,,,,,,,,,,,,,,,,,,left_only,6,5,0,"6' 0""",185 lbs.,--,,30-Jun-78,2.54,41%,2.37,48%,7.63,75%,0%,2.5
Lv Zhenhong,-,16.0,6.0,0,"5' 8""",145 lbs.,"67""",Switch,25-Jun-93,0.0,0%,0.0,0%,0.0,0%,0%,0.0,,,,,,,,,,,,,,,,,,,,left_only,16,6,0,"5' 8""",145 lbs.,"67""",Switch,25-Jun-93,0.0,0%,0.0,0%,0.0,0%,0%,0.0
Lyle Beerbohm,Fancy Pants,24.0,3.0,0,"5' 10""",155 lbs.,--,Southpaw,5-Feb-79,1.98,55%,1.61,54%,2.1,23%,64%,0.3,,,,,,,,,,,,,,,,,,,,left_only,24,3,0,"5' 10""",155 lbs.,--,Southpaw,5-Feb-79,1.98,55%,1.61,54%,2.1,23%,64%,0.3
Mabelly Lima,-,7.0,1.0,0,"5' 2""",135 lbs.,--,Orthodox,25-Jan-94,3.07,63%,5.67,44%,0.0,0%,100%,0.0,,,,,,,,,,,,,,,,,,,,left_only,7,1,0,"5' 2""",135 lbs.,--,Orthodox,25-Jan-94,3.07,63%,5.67,44%,0.0,0%,100%,0.0
Mac Danzig,-,21.0,12.0,1,"5' 8""",155 lbs.,"70""",Orthodox,2-Jan-80,3.39,48%,3.44,57%,1.2,37%,46%,0.6,,,,,,,,,,,,,,,,,,,,left_only,21,12,1,"5' 8""",155 lbs.,"70""",Orthodox,2-Jan-80,3.39,48%,3.44,57%,1.2,37%,46%,0.6
Maciej Jewtuszko,Irokez,12.0,3.0,0,"6' 0""",155 lbs.,--,Southpaw,31-Jan-81,2.29,45%,1.39,66%,0.0,0%,42%,0.9,,,,,,,,,,,,,,,,,,,,left_only,12,3,0,"6' 0""",155 lbs.,--,Southpaw,31-Jan-81,2.29,45%,1.39,66%,0.0,0%,42%,0.9
